Score,Computation Time,Standard Deviation,Budget,Find Components,Graph Type,Sampling Model,Prediction Method
93.8,-0.9527435302734375,1.2292725943057181,140,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
50.6,-1.0932159900665284,2.547329756605705,140,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
85.5,-0.928352665901184,1.509230856356235,140,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
90.0,-1.2862200260162353,0.0,140,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
50.0,-1.2098982095718385,0.0,140,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
91.0,-1.3695075511932373,0.0,140,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
94.0,-5.005090975761414,0.8164965809277263,140,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
57.3,-5.040589332580566,1.70293863659264,140,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
95.3,-5.224887275695801,0.4830458915396475,140,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
90.3,-0.5367902517318726,0.6749485577105531,140,epsilon,None-None,<class 'QueryModels.RandomSampling'>,1fermat
54.4,-0.5570021152496338,1.897366596101029,140,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
85.9,-0.6161532402038574,0.9944289260117534,140,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
89.8,-0.5976398468017579,1.0327955589886424,140,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
57.2,-0.586052656173706,1.229272594305718,140,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
89.4,-0.5977296829223633,0.9660917830792952,140,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
90.2,-0.5376106977462769,0.4216370213557828,140,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
54.6,-0.5438709259033203,1.07496769977314,140,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
89.9,-0.5475285530090332,0.7378647873726256,140,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
90.4,-0.5670822143554688,0.9660917830792946,140,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
53.1,-0.5672893524169922,1.1005049346146119,140,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
86.1,-0.5783440828323364,1.1972189997378646,140,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
88.7,-0.529623007774353,0.4830458915396485,140,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
55.4,-0.542785382270813,0.5163977794943218,140,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
87.6,-0.5265915393829346,0.5163977794943232,140,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
90.7,-0.5295272827148437,0.8232726023485636,140,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
56.8,-0.5293305397033692,1.0327955589886444,140,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
90.8,-0.5363086700439453,0.4216370213557853,140,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
