Score,Computation Time,Budget,Find Components,Graph Type,Sampling Model,Prediction Method
97.0,1.4302561283111572,20,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
75.0,0.40634679794311523,20,False,knn-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.0,0.8951044082641602,20,False,knn-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
100.0,0.825310468673706,20,False,knn-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
94.0,0.5375332832336426,20,False,knn-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.0,1.0828824043273926,20,False,knn-1fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
98.0,1.393258810043335,20,False,knn-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,0.7991411685943604,20,False,knn-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.0,1.1245670318603516,20,False,knn-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
100.0,1.2060351371765137,20,False,knn-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
72.0,0.6903495788574219,10,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
99.0,1.1598613262176514,10,epsilon,None-None,<class 'QueryModels.RandomSampling'>,1fermat
100.0,1.0856399536132812,10,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
50.0,0.7104096412658691,10,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
50.0,1.4677550792694092,10,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
50.0,1.2120633125305176,10,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
63.0,0.6701786518096924,10,epsilon,full-1fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
99.0,1.1528093814849854,10,epsilon,full-1fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
99.0,1.3107824325561523,10,epsilon,full-1fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
85.0,0.6899609565734863,10,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
99.0,1.17067551612854,10,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
100.0,1.1772232055664062,10,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
85.0,0.8545053005218506,10,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
97.0,1.196286916732788,10,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
100.0,1.2844059467315674,10,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
76.0,0.8458383083343506,10,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.0,1.2594935894012451,10,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
99.0,1.2316014766693115,10,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
90.0,0.6932146549224854,10,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.0,1.226789951324463,10,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
99.0,1.2109711170196533,10,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
87.0,0.6383647918701172,10,epsilon,knn-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.0,1.117009162902832,10,epsilon,knn-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
100.0,1.0594048500061035,10,epsilon,knn-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
81.0,0.7745010852813721,10,epsilon,knn-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.0,1.1976580619812012,10,epsilon,knn-1fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
100.0,1.2170228958129883,10,epsilon,knn-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
70.0,0.653247594833374,10,epsilon,knn-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,1.2607159614562988,10,epsilon,knn-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
99.0,1.248683214187622,10,epsilon,knn-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
71.0,0.10784339904785156,10,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
78.0,0.609513521194458,10,knn,None-None,<class 'QueryModels.RandomSampling'>,1fermat
94.0,0.5927407741546631,10,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
50.0,0.15007495880126953,10,knn,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
50.0,0.5807540416717529,10,knn,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
50.0,0.6110045909881592,10,knn,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
93.0,0.8401856422424316,10,knn,full-1fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
96.0,0.9514687061309814,10,knn,full-1fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
99.0,0.9519128799438477,10,knn,full-1fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
86.0,0.891758918762207,10,knn,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
99.0,0.7804930210113525,10,knn,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
100.0,0.8326547145843506,10,knn,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
50.0,0.6957032680511475,10,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
96.0,1.112833023071289,10,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
50.0,1.2343957424163818,10,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
85.0,0.8373699188232422,10,knn,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,1.309823751449585,10,knn,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
98.0,0.8409690856933594,10,knn,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
85.0,0.40510010719299316,10,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
91.0,0.8888187408447266,10,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
100.0,1.354600191116333,10,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
54.0,0.23460078239440918,10,knn,knn-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,0.5780034065246582,10,knn,knn-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
100.0,0.5924043655395508,10,knn,knn-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
84.0,0.5702512264251709,10,knn,knn-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
94.0,1.0484042167663574,10,knn,knn-1fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
99.0,0.8220226764678955,10,knn,knn-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
85.0,0.543673038482666,10,knn,knn-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.0,1.3082571029663086,10,knn,knn-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
96.0,1.2103989124298096,10,knn,knn-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
